chr	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chrX	16968509	16968649	CG9086	568.941058454951	565.691100739122	650.036732234393	644.687326646576	672.829196053637	671.433177441175	597.692905385213	685.418890353906	567.201407752891	566.710977401525	645.864007312494	558.733729133098	start	end	-0.10834230805885	0.000881333284389552	0.0436056892175421	0.190964694408789	-0.15198993388015	0.00109196594738359	0.0188440752240618	1	0.00772323085157558	P2	P1	2.48459111650195	Trans	NA	-0.151947997276392	22.2985769275665
chrX	16940503	16940826	CG9089	295.699629065402	289.05219254068	274.459953610077	351.496191014025	365.153533536647	403.857084451004	302.166968833635	240.681442414349	317.769463379632	332.330511439166	415.980208099573	425.358580888423	start	end	-0.265459687164414	2.25271956644235e-09	-0.310179063540456	0	0.0446897796245444	0.485689904707423	9.98965616669982e-08	0	0.654235272049424	P2	P2	0.855827224875836	Cis	NA	0.044719376376042	87.3993877272146
chrX	15139251	15139390	CG9091	63.6315657482511	97.532948403297	90.798781645439	39.9806094044388	30.4294611280539	39.887119451951	36.5256775513186	60.1703606035872	51.2531392547794	52.4732386482894	21.8936951631354	28.8378698907405	start	end	0.826045166594513	1.50448972064034e-11	0.360019726273385	0.00458173593113358	0.466492599332487	0.00654481139365582	1.43785354846815e-09	0.0939665558286781	0.0305037035469856	P1	Ambig	2.29444418267027	Trans	NA	0.466025440321128	43.583540081424
chrX	15162554	15163222	CG9095	44.9163993517066	35.466526692108	43.3357821489595	39.9806094044388	40.5726148374052	23.2674863469714	36.5256775513186	44.4737447939558	51.2531392547794	31.4839431889736	30.1038308493112	54.0710060451385	start	end	0.175173236744298	0.188703791031593	0.133903237324482	0.294313701570818	0.0411657400017516	0.825672006457605	1	1	0.898243509512751	Ambig	Ambig	1.30820762996049	Conserved	NA	0.041269999419816	76.4404653434256
chrX	15908096	15908318	CG9096	370.56029465158	383.038488274766	369.385952603036	416.464681296238	358.391431063746	305.801249131624	348.654194808041	347.94165044683	228.930688671348	353.319806898482	336.615563133207	281.16923143472	start	end	0.0383912206458525	0.369489522807788	-0.0480388154659165	0.294573428161867	0.0864797115967436	0.168617483256248	1	1	0.324140861585637	Ambig	Ambig	0.799170842859168	Conserved	NA	0.086430036111769	35.7248648309928
chrX	16886317	16886525	CG9099	127.263131496502	118.812864418562	144.452607163198	164.92001379331	172.433613058972	174.506147602286	132.820645641158	102.028002762604	133.258162062426	143.426852305324	161.466001828124	165.817751871758	start	end	-0.270461555989445	5.06322518913915e-05	-0.24577945274265	0.00038164965843257	-0.0247436039477533	0.795844042465126	0.00134447948988189	0.010038081491431	0.881137032670249	P2	P2	1.10042378633107	Cis	NA	-0.024682103246795	90.874080733397
chr3L	1176980	1177274	CG9102	295.699629065402	312.10543489055	377.640387298076	273.200830930332	240.054637787981	319.096955615608	451.590195179939	334.861137272137	310.935711478995	339.326943258938	322.932003656247	295.58816638009	start	end	0.168779476122081	0.000332190892951603	0.135932322097078	0.00211283907965725	0.0328095320786323	0.613759810971633	0.00779416018600644	0.0475601925548126	0.760389869683458	P1	P1	1.24164344078184	Cis	NA	0.032847154025003	80.5384192558791
chrX	16884063	16884325	CG9104	108.547965099958	93.9862957340862	113.498477056799	111.612534587392	99.7410114752879	116.337431734857	126.179613359101	117.724618572236	109.340030410196	97.9500454768068	90.3114925479335	72.0946747268513	start	end	-0.0361445792847028	0.644761873104857	0.305005199113824	0.000169804233173745	-0.341457445978897	0.00254998599444534	1	0.00473581575380921	0.0147058532954386	P2	P1	0.118504797261551	Compensatory	Opposing	-0.341149778398527	47.2031029286614
chrX	9111081	9111143	CG9113	462.264609994647	393.678446282399	412.721734751996	344.832756113285	382.058789718899	420.476717555983	385.17987235936	491.827295368452	440.776997591102	479.255579654376	473.451157902803	410.939645943052	start	end	0.100449345610851	0.0137580814608344	-0.0341816352600024	0.374994477793162	0.134682192006078	0.0166002701662957	0.224466654335488	1	0.0635899400238831	Ambig	Ambig	2.93869339037713	Conserved	NA	0.134630980870853	20.2482705637986
chrX	15331543	15333440	CG9114	121.648581577539	124.132843422378	117.625694404319	119.941828213317	109.884165184639	99.7177986298774	69.7308389616082	128.18902911199	95.6725266089215	48.9750227384034	73.891221175582	64.8852072541662	start	end	0.097720524679239	0.19992449070102	0.446964684138754	1.13385309016908e-06	-0.34938619423981	0.0035688324657619	1	4.52978113277107e-05	0.0190725384728294	P1	P1	0.21863142245239	Compensatory	Opposing	-0.349244159459515	56.1366138711557
chrX	16802556	16803251	CG9125	157.207397730973	141.866106768432	125.880129099359	216.561634274044	191.02939485945	176.168110912784	132.820645641158	164.81446600113	191.345053217843	160.917931854754	128.62545908342	158.608284399073	start	end	-0.317424485132001	4.99446448642971e-07	0.0871090497892513	0.183826693180197	-0.404785169997718	8.60551090964279e-06	1.73301166059717e-05	1	0.000141464408636464	P2	Ambig	3.64398975651746	Trans	NA	-0.404533534921252	17.7179627026296
chrX	15940399	15940435	CG9126	310.671762182638	287.278866206075	303.350475042717	416.464681296238	453.060865684359	387.237451346024	348.654194808041	269.458571398673	249.43194437326	342.825159168824	342.088986923991	313.611835061803	start	end	-0.332395212273053	0	-0.140565695386409	0.00240872830800942	-0.19181721474939	0.00258343839622088	0	0.0537297532197828	0.0148661016484289	P2	Ambig	2.3646965311082	Trans	NA	-0.191829516886644	42.2887244449653
chr3L	1248018	1248188	CG9128	610.114424527348	583.424364085176	610.828167432953	499.757617555486	529.134518504493	565.067525569306	534.603098705663	504.907808543145	625.288298908308	570.209193311411	544.605667182993	605.595267705551	start	end	0.123951646558745	0.000313157429600254	-0.0328363234006389	0.338461725863801	0.156831947188993	0.0012735675806791	0.00735536347903198	1	0.0087451262424182	P1	Ambig	3.77483328588283	Trans	NA	0.156787969959384	17.3165172134857
chrX	16799181	16799578	CG9132	157.207397730973	124.132843422378	132.070955120639	106.614958411837	143.694677549144	104.703688561371	132.820645641158	146.50174755656	140.091913963064	136.430420485552	106.731763920285	115.351479562962	start	end	0.152194475285259	0.0353994670453444	0.156799760459691	0.0292163467219452	-0.00458418097835934	0.961830957947799	0.524310236544082	0.480562005416294	0.978158920518316	Ambig	Ambig	0.970629513967811	Conserved	NA	-0.00460528517443198	97.1467526579861
chr3L	1269070	1269174	CG9134	89.8327987034133	102.852927407113	80.4807382766391	96.6198060607272	104.812588329964	81.4362022143999	106.256516512927	81.0991816830958	88.8387747082842	83.957181837263	106.731763920285	68.4899409905087	start	end	-0.0348131391155667	0.67961183015854	0.063486723226933	0.464946909573985	-0.0984529526703547	0.414855124593001	1	1	0.589556350922075	P2	Ambig	0.548353062594321	Conserved	NA	-0.0982998623424997	39.2410304003152
chr3L	1295741	1296179	CG9139	155.335881091319	154.27939111067	175.406737269598	168.25173124368	145.385203167369	182.815964154775	139.461677923216	146.50174755656	146.925665863701	167.914363674526	188.833120782043	151.398816926388	start	end	-0.0232377387272944	0.713858362873848	-0.160200790232353	0.0140148891544232	0.136965696857953	0.134766458605704	1	0.253049051661467	0.279547183700686	Ambig	P2	0.145053833339965	Conserved	NA	0.136963051505059	53.9099202970711
chr2R	20277396	20278996	CG9143	372.431811291234	429.144972974507	423.039778120795	546.401661860664	529.134518504493	468.673653560424	488.115872731257	449.969653209435	468.112005193651	433.778772825859	446.084038948884	493.848521878931	start	end	-0.231834686362187	0	0.0233462932241378	0.540542272405326	-0.255245622294961	2.10236414166509e-06	0	1	3.85776469071972e-05	P2	Ambig	9.93025677080473	Trans	NA	-0.255180979586325	8.38204926525271
chr3L	1299318	1300389	CG9148	181.537114046481	172.012654456724	156.834259205758	153.259002717016	158.909408113171	172.844184291788	175.987355474535	164.81446600113	184.511301317206	157.419715944868	197.043256468219	151.398816926388	start	end	0.050921166192377	0.423886374087525	0.0376731897055356	0.547511155694629	0.0132097661920997	0.884233972905855	1	1	0.934302043178525	Ambig	Ambig	1.35165529094806	Conserved	NA	0.0132479764868414	73.9833600102728
chr3L	1302948	1303093	CG9149	278.855979308512	292.598845209891	239.378606156157	324.842451411066	263.721996443134	287.519652716147	232.436129872027	214.520416064963	321.186339329951	216.889386412929	314.721867970071	346.054438688886	start	end	-0.0773456401406138	0.111851501257776	-0.133227946162545	0.00686420776049546	0.0558510265705195	0.422855016344073	1	0.133622658948125	0.597029799926602	Ambig	Ambig	0.580551170895092	Conserved	NA	0.0558823060219312	70.4498802278481
chr3L	1325994	1326139	CG9155	533.382242301516	406.091730624636	445.739473532155	409.801246395498	507.157685467566	516.870589564865	481.474840449199	421.19252422511	423.692617839509	563.212761491639	492.608141170546	497.453255615274	start	end	-0.0344648281851984	0.3591156503464	-0.157882119777828	2.31460055937216e-05	0.123405121064459	0.0202838874506638	1	0.00074920194453147	0.0745447068214871	Ambig	P2	0.218294688681007	Ambiguous	NA	0.12341729159263	56.1260043199681
chr3L	1329805	1330047	CG9160	314.414795461946	285.505539871469	309.541301063997	276.532548380702	275.555675770711	269.238056300669	295.525936551578	363.638266256462	256.265696273897	339.326943258938	311.985156074679	313.611835061803	start	end	0.101875936716381	0.0344749615149877	-0.0526191065530537	0.253093126177709	0.154571261179499	0.0206028704670512	0.512328340636994	1	0.0754399790290436	P1	Ambig	1.9361016062419	Conserved	NA	0.154495043269435	25.4058482233841
chr3L	1334876	1335288	CG9165	200.252280443025	196.839223141199	173.343128595838	234.886080251078	204.553599805251	186.139890775771	205.872000743796	206.672108160147	191.345053217843	150.423284125096	207.990104049786	284.773965171063	start	end	-0.0922101497474047	0.110511971351808	-0.0629626261656033	0.265389316145025	-0.0292090156286654	0.716359891610842	1	1	0.836952355532774	P2	Ambig	1.4645219769721	Conserved	NA	-0.0292475235818014	68.2816656713817
chrX	15981738	15981850	CG9170	162.821947649937	186.199265133567	224.933345439838	368.154778265874	327.961969935692	413.828864313991	156.064258628361	240.681442414349	215.263184870073	167.914363674526	320.195291760855	281.16923143472	start	end	-0.659456247305843	0	-0.22862364439855	2.21765425054699e-05	-0.430873598234131	5.24005683288919e-09	0	0.000718871306351497	1.85809582831098e-07	P2	P2	2.88446214319041	Cis_+_Trans,opposing	Opposing	-0.430832602907293	34.6685083858973
chrX	15986737	15986745	CG9172	256.397779632659	230.532423498702	288.905214326397	251.544667502928	267.103047679585	264.252166369175	252.359226718201	277.306879303489	222.096936770711	248.373329601903	259.987630062233	230.702959125924	start	end	-0.00903646212399434	0.856211551794522	0.0169959019582298	0.745207810967853	-0.0260654973209884	0.716970297177131	1	1	0.836952355532774	Ambig	Ambig	0.531684764139198	Conserved	NA	-0.0260323640822241	39.4993884769857
chrX	15989853	15989950	CG9177	733.634522744542	654.357417469392	726.390253163512	844.590373668771	809.76177112988	737.911709861093	634.218582936532	672.338377179213	546.70015205098	584.202056950955	637.653871626318	695.713611114115	start	end	-0.123444033586577	3.4874582961697e-05	-0.034089602657149	0.294430142765813	-0.0893408898658005	0.0429844701677475	0.000951142836206913	1	0.125883091205546	P2	Ambig	3.62116375564997	Ambiguous	NA	-0.089354430929428	27.6154315981909
chr3L	1346276	1346450	CG9181	501.566459427391	505.398005362539	466.375560269755	561.394390387329	554.492402777872	545.12396584333	531.282582564634	473.514576923882	519.365144448431	447.771636465403	539.132243392209	591.176332760181	start	end	-0.119855035320385	0.000798339756159727	-0.0347260823016299	0.33250410667851	-0.0851130930248795	0.0928317588766829	0.017388150588179	1	0.212742825582896	P2	Ambig	3.45144131950524	Ambiguous	NA	-0.0851289530187551	28.9734029186204
chr3L	1311718	1312660	CG9186	451.035510156721	308.55878222134	474.629994964795	636.358033020652	581.540812669475	712.982260203624	428.346582192736	415.960318955233	457.861377342696	612.187784230043	580.182921823088	659.666273750689	start	end	-0.4475027374457	0	-0.352207016868279	0	-0.0952681306064123	0.0632057618151589	0	0	0.163503546773899	P2	P2	1.27056735389534	Cis	NA	-0.095295720577421	78.7049971758029
chr3L	1247065	1247674	CG9187	61.7600491085966	72.7063797188214	49.5266081702395	98.2856647859122	98.0504858570627	124.647248287347	56.4487743974923	75.8669764132186	44.4193873541421	139.928636395438	90.3114925479335	100.932544617592	start	end	-0.556397752138454	0	-0.627899541418054	0	0.0714306508181621	0.588514302883752	0	0	0.743505792376969	P2	P2	0.886125431596717	Cis	NA	0.0715017892796	89.7767152933099
chr3L	1245560	1245939	CG9191	703.690256510071	829.916724595327	730.517470511032	874.5758307221	813.14282236633	683.06692061466	634.218582936532	703.731608798476	676.541438163087	678.653886517876	714.281804697292	706.527812323143	start	end	-0.0460021157914186	0.117154876413397	-0.0412904311280766	0.184986070650717	-0.0047247809334469	0.909965330862271	1	1	0.947487899377623	Ambig	P2	1.11411081295633	Conserved	NA	-0.004711684663342	89.7576783539575
chr2R	20262613	20262810	CG9193	492.208876229119	494.758047354906	439.548647510875	596.377423616213	529.134518504493	493.603103217893	451.590195179939	384.56708733597	481.779508994926	482.753795564262	577.446209927696	601.990533969208	start	end	-0.126600793760535	0.000480869895547187	-0.232020665466553	0	0.105397497238223	0.0420632749521081	0.0109653686885905	0	0.123973473249603	P2	P2	0.54564447311606	Cis	NA	0.105419871706018	68.75897822196
chr3L	1235728	1235913	CG9194	37.4303327930889	79.799685057243	49.5266081702395	81.6270775340626	77.7641784383601	68.1404957304162	49.8077421154344	57.5542579686486	78.5881468573283	38.4803750087455	71.15450928019	50.4662723087959	start	end	-0.310636577501862	0.00211107273245958	0.149530713207779	0.16605575634167	-0.460856811490359	0.0017995128923376	0.0417552412542074	1	0.0114332247687503	Ambig	Ambig	2.07740985673104	Trans	NA	-0.460167290709641	24.5253735861061
chrX	15449704	15449889	CG9195	63.6315657482511	90.4396430648754	86.6715642979191	46.6440443051787	64.2399734925583	69.8024590409142	56.4487743974923	112.492413302359	88.8387747082842	69.9643181977192	62.9443735940143	97.3278108812493	start	end	0.286841531735894	0.00338400027922788	0.112876392358554	0.214236809928914	0.173991606178054	0.194518917397994	0.0637788497270737	1	0.352985919261643	P1	Ambig	2.54120038514995	Conserved	NA	0.17396513937734	39.3514815220285
chr2R	24757379	24757515	CG9196	86.0897654241044	86.8929903956646	84.6079556241591	21.6561634274044	32.1199867462792	84.7601288353958	66.4103228205792	36.62543688914	58.0868911554166	55.9714545581753	54.7342379078385	57.675739781481	start	end	0.620175090740981	6.20286987724916e-10	-0.0439429321363017	0.68828153603474	0.665053580489886	1.09246658922539e-05	2.85930845172102e-08	1	0.000170632876793299	Ambig	Ambig	14.1131931937844	Trans	NA	0.664118022877283	6.20609452126316
chrX	15468278	15468449	CG9201	138.492231334429	209.252507483437	158.897867879518	181.57860104516	185.957818004774	161.210441118302	169.346323192477	99.4119001276658	150.342541814019	167.914363674526	183.359696991259	173.027219344443	start	end	-0.0426482877645349	0.491097989169283	-0.223876786581491	0.000596641084305904	0.18123927103291	0.0449723914056705	1	0.0151366498278765	0.129394248956666	Ambig	Ambig	0.190498927627814	Ambiguous	NA	0.181228498816956	55.2638522998518
chrX	15475223	15475377	CG9203	78.6036988654866	65.6130743803998	90.798781645439	76.6295013585078	52.4062941649818	73.1263856619101	96.2949680898399	49.7059500638329	75.1712709070097	73.4625341076051	62.9443735940143	72.0946747268513	start	end	0.150454676930385	0.117097320573617	0.0588728163688314	0.544202023732223	0.0915566351856693	0.503130782258187	1	1	0.669413797481955	P1	Ambig	2.55558823596622	Conserved	NA	0.0915818605615536	39.129934389525
chr3L	1035559	1035956	CG9205	473.493709832574	464.611499666615	429.230604142075	328.174168861436	366.844059154872	385.575488035526	464.872259744055	434.273037399803	509.114516597475	398.796613726999	509.028412542898	407.33491220671	start	end	0.235302178848042	4.75508709984417e-09	0.0683633878696559	0.0751957058554863	0.16692712837144	0.00286463455134228	2.03144249101251e-07	1	0.0160038970364309	P1	Ambig	3.44193268035045	Trans	NA	0.166938790978386	29.0534444705694
chrX	16003714	16004086	CG9209	404.24759416536	383.038488274766	390.022039340636	493.094182654746	451.370340066133	395.547267898514	444.949162897881	368.870471526339	341.687595031862	374.309102357797	454.294174635059	353.263906161571	start	end	-0.129396153370183	0.00117645156072199	-0.022524969099314	0.584377657721886	-0.106859343440218	0.0627923365839329	0.0245157868015652	1	0.162813331221581	P2	Ambig	5.74456518895397	Ambiguous	NA	-0.106871184270869	17.4077578912825
chrX	15521959	15522163	CG9210	78.6036988654866	37.2398530267134	86.6715642979191	96.6198060607272	86.2168065294861	99.7177986298774	56.4487743974923	52.3220526987715	71.7543949566911	97.9500454768068	84.8380687571497	36.0473373634256	start	end	-0.332952807849533	0.000259064858326941	-0.192302279532551	0.05480599477074	-0.140667311299272	0.300845093825565	0.00616400086059033	0.817753984995606	0.475075778810101	P2	Ambig	1.73140333364158	Ambiguous	NA	-0.140650528316982	57.7566174541636
chrX	16071720	16071900	CG9212	202.12379708268	187.972591468172	191.915606659678	246.547091327373	211.315702278152	211.069340433241	146.102710205274	149.117850191499	167.426921565613	227.384034142587	161.466001828124	212.679290444211	start	end	-0.139118830446748	0.013873761973326	-0.262422708161247	1.94072298158598e-05	0.123273991292257	0.142503095190765	0.226187575017054	0.00063373426311192	0.290316864736465	P2	P2	0.530132591884029	Ambiguous	NA	0.123303877714499	68.0333473943591
chrX	15573286	15574585	CG9213	149.721331172355	147.186085772248	117.625694404319	153.259002717016	158.909408113171	194.449707328261	132.820645641158	206.672108160147	164.010045615294	118.939340936123	158.729289932732	169.422485608101	start	end	-0.200515826542482	0.00237045936128899	0.118742440755003	0.0679042105011155	-0.319480376941914	0.000554978898423153	0.046471139629861	0.987279851898361	0.00438011059029396	P2	Ambig	1.68866182358673	Trans	NA	-0.319258267297485	27.1101024660383
chrX	15580929	15582872	CG9215	108.547965099958	106.399580076324	101.116825014239	103.283240961467	140.313626312693	111.351541803363	99.6154842308688	109.87631066742	129.841286112108	115.441125026237	101.258340129501	140.58461571736	start	end	-0.115924471410731	0.132975147767677	-0.0514641511276381	0.495575098160578	-0.0644213181326727	0.550127910973407	1	1	0.71145176855309	Ambig	Ambig	2.25252858292023	Conserved	NA	-0.0644603202830929	44.3945531960167
chrX	16095457	16095690	CG9216	207.738347001643	234.079076167913	274.459953610077	249.878808777743	243.435689024431	282.533762784653	225.795097589969	251.145852954103	222.096936770711	216.889386412929	232.620511108314	230.702959125924	start	end	-0.0798348640865584	0.122705646176181	0.0272518942117264	0.615132960124037	-0.107158514070504	0.150885521552264	1	1	0.300853805891444	P2	Ambig	2.92951614542103	Conserved	NA	-0.107086758298285	20.2859666243083
chrX	15590058	15590928	CG9220	194.637730524062	198.612549475805	198.106432680958	299.854570533291	307.67566251699	277.547872853159	195.910452320709	238.06533977941	160.593169664975	241.376897782131	301.038308493112	245.121894071294	start	end	-0.403186092353342	0	-0.281006440561031	1.83256010588551e-07	-0.122151369247192	0.107306098820075	0	8.20736295181304e-06	0.234642669419897	P2	P2	1.43479306576881	Cis	NA	-0.122179651792311	69.6964617308189
chrX	15625429	15626540	CG9224	321.900862020564	278.412234533048	319.859344432796	198.237188297009	180.886241150098	202.759523880751	235.756646013056	303.467905652875	259.682572224215	293.85013643042	361.245970191734	255.936095280322	start	end	0.458222598705009	4.57621059630756e-11	-0.131270342467548	0.00662734768072681	0.589709342789072	5.80816681756755e-11	2.78340432438995e-09	0.129622969075906	2.86031957865377e-09	P1	Ambig	3.49067877855418	Trans	NA	0.589492941172557	18.2126844481571
chrX	15700988	15701377	CG9240	187.151663965444	161.372696449091	117.625694404319	126.605263114056	125.098895748666	147.914734634318	152.743742487332	151.733952826437	157.176293714657	118.939340936123	155.99257803734	144.189349453703	start	end	0.153900278001406	0.0239578503479339	0.0965755861877532	0.153108882161228	0.0572801302923834	0.552499929799877	0.370693585492216	1	0.713676246317006	Ambig	Ambig	1.5935733250659	Conserved	NA	0.0573246918136528	62.7520544094605
chr2R	19447318	19448644	CG9277	17721.3910608879	16701.1874193137	17777.9887244422	15497.4837203956	17312.6728562445	18218.4418096786	19614.2888450581	18004.0183336473	20921.5314438009	19590.0090953614	17958.3034575618	20352.3266753901	start	end	0.0227937155448049	0.000362967929019135	0.0109473189003358	0.0700144090395444	0.0118448926263547	0.178559106197476	0.00844478829380856	1	0.334910003332507	Ambig	P1	2.08212766544197	Ambiguous	NA	0.0118463966444691	48.0277946735669
chrX	15707732	15708238	CG9281	980.674719178928	1058.67582175942	971.959685340949	1254.39162006427	1179.9868815212	1176.67002383255	972.911229321486	999.351206546535	994.31090154272	1154.41125026237	1149.41899606461	1095.83905584814	start	end	-0.181595621793921	0	-0.136243109314519	5.40495088685589e-08	-0.045338189888729	0.19763737112854	0	2.58835698987303e-06	0.357326615671985	P2	P2	1.33287931189757	Cis	NA	-0.045352512479402	75.025547405064
chr3R	13779580	13779787	CG9288	265.755362830931	320.972066563577	346.686257191676	389.810941693279	336.414598026819	418.814754245485	318.76954953878	279.922981938427	269.933200075171	370.810886447912	347.562410714774	371.287574843284	start	end	-0.20429145431794	3.31952892773657e-06	-0.226652459951497	5.51845572571708e-07	0.0223236391268447	0.72694834524269	0.000103084094285969	2.31737892855405e-05	0.844405691862248	P2	P2	0.901342321021611	Cis	NA	0.022361005633557	91.0201620699426
chr2R	21973125	21973870	CG9304	222.710480118879	246.49236051015	198.106432680958	216.561634274044	204.553599805251	262.590203058677	242.397678295114	204.056005525209	129.841286112108	174.910795494298	218.936951631354	187.446154289813	start	end	-0.0242263343195602	0.654252288273916	-0.00861442146456132	0.881248912585481	-0.0155878965691337	0.843476808670702	1	1	0.90969303162841	Ambig	Ambig	2.81229963256667	Conserved	NA	-0.0156119128549989	35.5580887761715
chr2R	19418556	19418605	CG9325	660.645373798018	680.957312488473	716.072209794712	777.956024661373	787.784938092952	734.587783240097	680.705808910937	727.276532512923	563.784531802573	657.66459105856	736.175499860428	724.551481004856	start	end	-0.111443082670944	0.000237889828714311	-0.0717052758110339	0.021857040835032	-0.0397209350265708	0.361104345041094	0.00570226707744407	0.37107491818154	0.540437919676845	P2	Ambig	1.55418246998494	Ambiguous	NA	-0.0397378068599101	64.3425092814031
chr2R	20994901	20994993	CG9327	776.679405456594	744.797060534268	831.634295525271	919.554016302093	879.073321477114	905.770004221387	896.53935807782	763.901969402064	929.390258486666	874.553977471489	829.223704303753	922.811836503697	start	end	-0.139112028389483	7.80601445038442e-07	-0.0140838307175373	0.609475528120786	-0.125022248291047	0.00155809969416909	2.65521438307103e-05	1	0.0102582329248211	P2	Ambig	9.8774283204256	Trans	NA	-0.125028197671946	10.1240927046982
chr2R	20977055	20977245	CG9344	211.481380280952	283.732213536864	270.332736262557	308.183864159216	302.604085662314	265.914129679673	298.846452692607	269.458571398673	314.352587429313	314.839431889736	243.567358689881	313.611835061803	start	end	-0.135520796853697	0.00602196034885916	0.0120992383440172	0.802349359025252	-0.147685375528655	0.0314437999771282	0.106988406693899	1	0.101237461521453	Ambig	Ambig	11.2007709080885	Conserved	NA	-0.147620035197714	7.57531516123251
chr2R	21011971	21012102	CG9346	286.34204586713	257.132318517783	299.223257695197	326.508310136251	287.389355098287	284.195726095151	249.038710577172	230.217031874595	215.263184870073	283.355488700763	238.093934899097	252.33136154398	start	end	-0.0636156675127164	0.183867238177589	-0.108006329100368	0.0383949193786255	0.0443570255068826	0.53394013806941	1	0.605052522968374	0.698270498692742	Ambig	P2	0.588999441445692	Conserved	NA	0.0443906615876516	70.8716941277888
chr2R	21025079	21025160	CG9350	183.408630686135	173.785980791329	156.834259205758	204.900623197749	256.959893970233	287.519652716147	219.154065307911	198.823800255332	228.930688671348	244.875113692017	202.516680259002	277.564497698378	start	end	-0.376885101069538	0	-0.11383654537797	0.0349212449214906	-0.263061552542967	0.000816519728643827	0	0.557042499699474	0.00612156505131829	P2	P2	3.31075666270591	Trans	NA	-0.263048555691568	30.2045756266089
chr2R	21060823	21061015	CG9353	209.609863641298	205.705854814226	216.678910744798	211.564058098489	192.719920477675	187.801854086269	229.115613730998	175.278876540884	157.176293714657	213.391170503043	229.883799212922	209.074556707869	start	end	0.0651674484284964	0.255909297886274	-0.149776513553728	0.00905313621928916	0.215074914197144	0.00803609288533449	1	0.170688847884179	0.0362938170931458	Ambig	Ambig	0.435097912765338	Ambiguous	NA	0.214943961982224	41.0661105148081
chr2R	24971774	24971842	CG9358	954.473486223766	723.517144519003	1079.26733637647	1134.44979185095	1291.56157232407	1289.68352894641	810.205938411067	586.006990226241	1107.06780790323	1021.4790456867	722.491940383468	1146.30532815694	start	end	-0.298326084418252	0	-0.143761923015494	1.31566131766903e-07	-0.154551681020064	3.14872338338379e-05	0	6.01472507409096e-06	0.000403036593073125	P2	P2	2.07513977387531	Cis_+_Trans,opposing	Opposing	-0.154564161402758	48.1895249943818
chr2R	21085197	21085387	CG9364	351.845128255035	379.491835605555	245.569432177437	179.912742319975	187.648343622999	164.534367739298	229.115613730998	227.600929239656	228.930688671348	209.892954593157	235.357223003706	245.121894071294	start	end	0.607490680226508	3.92195010757337e-11	-0.00683501813862369	0.896861531400755	0.614535841715644	5.82858401423302e-11	2.64525464207534e-09	1	2.86031957865377e-09	P1	Ambig	88.8791613871025	Trans	NA	0.614325698365132	1.10036226648315
chr3R	9510162	9510335	CG9373	263.883846191276	306.785455886734	224.933345439838	326.508310136251	234.983060933305	272.561982921665	222.47458144894	295.619597748059	280.183827926127	297.348352340306	284.61803712076	259.540829016665	start	end	-0.0471476268078742	0.340160315747398	-0.0526923691005758	0.285088295825512	0.00552236727788798	0.939462627815071	1	1	0.964078973557585	Ambig	Ambig	0.894771436787779	Conserved	NA	0.0055447422927016	90.4790224651464
chr3R	9512787	9513064	CG9375	198.380763803371	180.879286129751	237.314997482397	94.9539473355423	126.789421366891	41.5490827624489	162.705290910419	222.368723969779	170.843797515931	108.444693206465	103.995052024893	64.8852072541662	start	end	0.850857779139116	2.30273528000811e-11	0.695357865796792	2.7932683858059e-11	0.15546659135794	0.135847869402187	1.95621651535896e-09	2.93524004912984e-09	0.280902134997115	P1	P1	1.22362573430321	Cis	NA	0.155499913342324	81.7243354700645
chr3R	9555124	9555380	CG9386	76.7321822258322	62.066421711189	74.2899122553592	89.9563711599874	113.26521642109	89.7460187668897	63.0898066795503	73.2508737782801	64.9206430560538	62.9678863779472	60.2076616986223	79.3041421995364	start	end	-0.318239381461847	0.000360225716390161	-0.00596785180294364	0.949904873843358	-0.312488262806893	0.019589203102593	0.0084007934055536	1	0.0723923174574768	P2	Ambig	53.3256173192631	Ambiguous	NA	-0.312271529658903	1.87527130537083
chr2R	21128578	21128954	CG9401	342.487545056763	359.985245924896	390.022039340636	521.41378098289	420.940878938079	398.87119451951	332.051614102896	293.00349511312	427.109493789828	496.746659203806	344.825698819383	367.682841106942	start	end	-0.205059897757862	4.37786007001506e-07	-0.139101340960477	0.000947312278303469	-0.0659340763261869	0.259844925852388	1.52862713443718e-05	0.0230057185537479	0.429708902749291	P2	Ambig	1.47417628285931	Cis	NA	-0.065958556797385	67.8344924977628
chr2R	21143544	21144136	CG9415	1914.5615223665	1730.76650257487	1842.80254566766	1236.06717408723	1340.5868152526	1751.70932926485	1753.23252246329	1635.06414683661	1916.86740812875	1787.58832995172	1548.97893279183	1694.22485608101	start	end	0.237421869587774	6.59384872936376e-11	0.0530854156474154	0.00715296212454983	0.184329173103541	6.99516854660823e-11	3.14105137343158e-09	0.138272533786002	2.86031957865377e-09	P1	Ambig	4.47245004474847	Trans	NA	0.184336453940359	22.3591094365424
