chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	Simple_class	trans_reg_diff	perc_cis
chrX	7066143	7066745	chrX_7066143_7066745	1348.75758676143	1626.54034119869	1472.60807385696	1035.93911865487	1325.35225038294	1250.61263118758	1243.76546854781	1186.57337182561	1195.0604169433	1233.75439875503	1318.52596952438	1330.65231533503	7066143	7066745	0.208181819693984	6.61186338639764e-11	-0.0686045318099051	0.00298988040378401	0.276819111669093	6.91011323829276e-11	8.89141733269423e-10	0.0289091744401658	3.12021234691809e-10	P1	Ambig	3.03451993916132	Ambiguous	NA	Ambiguous	0.276786351503889	19.8628670078638
chrX	7110012	7110429	chrX_7110012_7110429	830.004668776262	1116.84106377237	1012.41805077666	1020.00159375249	1075.49076055665	1014.01024150344	992.49971732603	1052.01350491755	1115.38972248041	967.375608114739	1073.8510473446	975.811697912354	7110012	7110429	-0.0495218619602731	0.0537104048549839	0.0462449346591131	0.0700589285135724	-0.0957895950863694	0.00804587993042194	0.457836861771946	0.598047664786998	0.0142497225549589	Ambig	Ambig	1.07086024286369	Ambiguous	NA	Ambiguous	-0.0957667966193862	32.5641651170509
chrX	7159507	7159770	chrX_7159507_7159770	259.376458992582	254.849638713159	283.193860357107	510.000796876245	456.268807508881	304.203072451032	364.335339271581	244.654303469198	292.125879697251	266.378790640291	339.826280805252	354.840617422674	7159507	7159770	-0.465676438481616	0	-0.064345087805667	0.164498432806309	-0.401366252587952	0	0	1	0	P2	Ambig	7.2371715442838	Trans	NA	Trans	-0.401331350675949	13.817552808871
chrX	7204679	7205326	chrX_7204679_7205326	752.191731078487	742.062183311846	856.66142758025	653.438520997689	695.266754299247	557.705632826891	615.60109049336	574.937613152615	770.150046474572	630.897135727004	434.977639430723	709.681234845349	7204679	7205326	0.209546502223061	6.3963457521582e-11	0.0991675362418236	0.0025002467587918	0.110362546464004	0.0143197395919557	8.89141733269423e-10	0.0244119121738934	0.0241608775008306	P1	Ambig	2.11305544298362	Ambiguous	NA	Ambiguous	0.110378965981237	47.3248349124245
chrX	7299676	7302143	chrX_7299676_7302143	13487.5758676143	13034.8094624172	13975.6170086233	11140.3299067655	10559.3638309198	10951.3106082371	15440.2804125784	14312.2767529481	11685.0351878901	11075.7497160963	11159.8950616445	9728.54692767165	7299676	7302143	0.21536421926813	6.98449913510422e-11	0.259393760726804	6.94839617270504e-11	-0.0440259816550744	3.93331902319716e-05	8.89141733269423e-10	9.75501675742536e-10	0.000100791299969427	P1	P1	0.830259828396388	Cis_+_Trans,same	Reinforcing	Cis-trans	-0.044029541458674	85.4890705026474
chrX	7306647	7308013	chrX_7306647_7308013	2308.45048503398	2188.70866188949	2180.59272474973	2183.44091162642	2107.52734896959	2163.22184854067	2236.26518587384	2091.79429466164	2097.99495418935	2173.09013417079	2324.41176070793	1862.91324146904	7306647	7308013	0.0340387070691876	0.0522126014066092	0.010282396998274	0.564261456436735	0.0237501940519499	0.342265365769555	0.445705137177878	1	0.408526346333384	P1	Ambig	3.31038638898122	Conserved	NA	Conserved	0.0237563100709136	30.2079540723267
chrX	7324170	7324654	chrX_7324170_7324654	1660.00933755252	1701.4961172908	1656.68408308908	2390.6287353574	1727.30334271219	1977.31997093171	1934.7462844077	1834.90727601899	1380.95870402337	2243.18981591824	1984.58547990267	2306.46401324738	7324170	7324654	-0.19436439380564	0	-0.237953929337574	0	0.043580087226616	0.103632022506648	0	0	0.143787239349325	P2	P2	0.816815231195045	Cis	NA	Cis	0.043589535531934	84.5176532326413
chrX	7336565	7339216	chrX_7336565_7339216	5291.27976344867	5186.93970557371	5416.08257932968	5705.63391505299	5171.04648510065	5441.85496273512	5364.523788585	5835.00513774037	5284.82273270482	5692.09415789252	5545.96490274172	5707.01993021468	7336565	7339216	-0.0263243480019586	0.0189707755332902	-0.0275747237250344	0.0122958521156182	0.0012521856872755	0.938949232865571	0.168940164706333	0.112344348718118	0.943551925183539	Ambig	Ambig	0.954655004505426	Conserved	NA	Conserved	0.0012503757230758	95.6621980599697
chrX	7377800	7378035	chrX_7377800_7378035	155.625875395549	202.380595448685	212.395395267831	239.06287353574	412.814635365178	270.402731067584	238.702463660691	195.723442775358	318.682777851547	182.259172543357	326.233229573042	206.990360163227	7377800	7378035	-0.480420128448726	0	0.0512081802914204	0.328320456773383	-0.531831836932523	0	0	1	0	P2	Ambig	9.38170670612987	Trans	NA	Trans	-0.531628308740146	8.78602854404453
chrX	7445091	7446087	chrX_7445091_7446087	2204.69990143695	1798.93862621054	1847.83993883013	1896.56546338354	2400.84301093959	2213.92236061584	2311.64491124037	2091.79429466164	3213.38467666977	1584.25280749225	1576.79394293637	1892.48329292093	7445091	7446087	-0.106825217470902	1.31954247528654e-09	0.410154104770772	6.29508539724412e-11	-0.517011923603687	0	1.63926303639944e-08	9.75501675742536e-10	0	Ambig	P1	0.260451416256348	Ambiguous	NA	Ambiguous	-0.516979322241674	44.2389512470103
chrX	7448506	7449342	chrX_7448506_7449342	674.378793380713	689.593140047372	693.824957874913	1179.37684277632	1336.21579341887	1368.91382602964	640.727665615538	795.126486274894	1115.38972248041	1093.55503526014	1060.25799611239	1064.52185226802	7448506	7449342	-0.63531796792178	0	-0.232319776874523	0	-0.402994000992009	0	0	0	0	P2	Ambig	2.73467018808699	Ambiguous	NA	Ambiguous	-0.402998191047257	36.5674809472925
chrX	7605482	7606541	chrX_7605482_7606541	1582.19639985475	1664.01822924475	1635.4445435623	1402.50219140967	1607.80436931701	1622.4163864055	1897.05642172444	1626.95111807017	1832.42597264639	1458.07338034685	1590.38699416858	1330.65231533503	7605482	7606541	0.0523332552436766	0.0109542353771759	0.20142851829947	6.67920150986916e-11	-0.149086666104459	2.5635429223847e-07	0.0990263922578083	9.75501675742536e-10	9.10002249504526e-07	P1	P1	0.259810555553366	Compensatory	Opposing	Cis-trans	-0.149095263055793	57.4650078008025
chrX	7612017	7612358	chrX_7612017_7612358	415.002334388131	389.770035678949	453.110176571372	462.188222169097	662.67612519147	540.805462135168	314.082189027225	415.912315897637	424.910370468729	392.558217785691	380.605434501883	650.54113194157	7612017	7612358	-0.280732305170838	0	-0.209157436486007	1.10139571685153e-07	-0.0715608733539056	0.187957780894864	0	1.37684748200116e-06	0.243869272680045	P2	Ambig	1.34220570823271	Cis	NA	Cis	-0.071574868684831	74.5042279187375
chrX	7969355	7969817	chrX_7969355_7969817	622.503501582196	929.45162354211	863.741274089178	828.751294923898	955.991787161465	1030.91041219516	891.993416837318	966.384498703332	982.605231708936	729.036690173427	842.769176397026	1064.52185226802	7969355	7969817	-0.153199899114094	2.89251953500269e-08	0.0747697271065036	0.00577301862844125	-0.228009760507542	2.01702743396481e-09	3.44991919374146e-07	0.0545828525604263	8.61438799922471e-09	P2	Ambig	2.04895624262307	Trans	NA	Trans	-0.227969626220598	24.6977230692955
chrX	8194578	8195063	chrX_8194578_8195063	752.191731078487	562.168320690792	438.950483553517	796.876245119133	977.718873233316	963.309729428267	590.474515371182	562.704897979155	557.694861240207	939.335735415761	815.583073932606	532.260926134011	8194578	8195063	-0.445669514609224	0	-0.290219024626089	0	-0.155434152114483	0.000441993540708951	0	0	0.00096907674700893	P2	Ambig	1.53563163263819	Ambiguous	NA	Ambiguous	-0.155450489983135	65.1197838561072
chrX	8252288	8253578	chrX_8252288_8253578	1971.26108834362	2046.29268731448	2060.23533409796	1434.37724121444	1868.52940217923	1588.61604502205	2022.68929733533	2458.77574986544	2177.66564865224	1864.65153448203	1739.91055772289	2543.0244248625	8252288	8253578	0.217145761096322	6.67196338739115e-11	0.0799834914673641	6.56011352980997e-06	0.137152941244285	1.58410686628799e-07	8.89141733269423e-10	7.43825543384676e-05	5.74764438210687e-07	P1	Ambig	2.71488224773139	Ambiguous	NA	Ambiguous	0.137162269628958	36.8340100509191
chrX	8398557	8399201	chrX_8398557_8399201	1193.13171136588	951.938356369742	892.060660124888	924.376444338194	836.492813766282	828.108363894475	653.290953176627	917.453638009493	902.93453724605	911.295862716783	801.990022700396	1153.23200662369	8398557	8399201	0.159599619899997	5.99187711930429e-10	-0.147354682823777	7.23945723368757e-08	0.307002943234906	6.81694199076467e-11	7.47476826267447e-09	9.16503982201395e-07	3.12021234691809e-10	P1	Ambig	1.08309839118492	Ambiguous	NA	Ambiguous	0.306954302723774	32.4349038895146
chrX	8437500	8438103	chrX_8437500_8438103	959.692898272553	1034.38971007106	906.220353142744	1083.75169336202	1336.21579341887	1402.71416741309	1017.62629244821	905.220922836033	663.922453857389	1317.87401685196	1169.00240597007	1034.95180081613	8437500	8438103	-0.276088853707901	0	-0.308566563536058	0	0.0324565639350445	0.366061607538011	0	0	0.431900026159955	P2	P2	0.894746503133799	Cis	NA	Cis	0.032477709828157	90.4769813292033
chrX	8490801	8492159	chrX_8490801_8492159	2386.26342273175	2563.48754235001	2761.1401384818	4064.06885010758	3465.47022846031	3430.73465041997	2902.11942661156	2593.3356167735	2602.57601912097	3238.60529673195	3072.02957847948	3282.27571115974	8490801	8492159	-0.351599407600307	0	-0.169396581523858	0	-0.182194300188861	0	0	0	0	P2	P2	2.07559919118431	Cis_+_Trans,opposing	Opposing	Cis-trans	-0.182202826076449	48.1788586277783
chrX	8517022	8517857	chrX_8517022_8517857	1478.44581625772	899.469313105268	984.098664740948	796.876245119133	934.264701089613	980.209900119991	1067.87944269256	1039.78078974409	1221.6173150976	1163.65471700758	937.920535022497	1005.38174936424	8517022	8517857	0.21497899437171	6.50520510933212e-11	0.0690934689877101	0.00569970598803895	0.145874033888734	4.98620655064143e-05	8.89141733269423e-10	0.0540607731304179	0.00012503637221792	Ambig	Ambig	3.11142279467758	Trans	NA	Trans	0.145885525384	32.1396372653246
chrX	8518198	8518812	chrX_8518198_8518812	907.817606474036	906.964890714478	828.342041544539	1131.56426806917	890.81052894591	912.609217353095	904.556704398407	941.919068356412	1088.83282432612	1149.6347806581	829.176125164816	591.401029037791	8518198	8518812	-0.10469721146298	9.42364795195605e-05	0.132874734038729	8.78923496678042e-07	-0.237612864773758	0	0.000967534403978824	1.04620720288795e-05	0	Ambig	Ambig	0.787939198677635	Ambiguous	NA	Ambiguous	-0.237571945501709	35.8687879733646
chrX	8681198	8681912	chrX_8681198_8681912	570.62820978368	659.61082961053	707.984650892769	669.376045900072	706.130297335173	591.50597421034	628.164378054449	574.937613152615	743.593148320276	602.857263028026	679.652561610505	502.690874682122	8681198	8681912	-0.0147263771825087	0.643673303670511	0.0865695194023241	0.00830613274740087	-0.101324976449887	0.0268617509015172	1	0.0774679471683496	0.0425224628170736	Ambig	Ambig	0.170110418588201	Ambiguous	NA	Ambiguous	-0.101295896584833	46.0806045367298
chrX	8838001	8838694	chrX_8838001_8838694	2905.01634071692	3125.65586304081	3568.24264049955	3075.94230615985	2552.93261344255	2551.92577445032	3982.56215686521	4171.35587414983	4036.64851945293	2986.24644244115	3330.29755189147	2365.60411615116	8838001	8838694	0.159839143555868	6.88309297933607e-11	0.339459604761404	6.60824687613314e-11	-0.179612897748101	0	8.89141733269423e-10	9.75501675742536e-10	0	Ambig	P1	0.470863517525787	Ambiguous	NA	Ambiguous	-0.179620461205536	65.3963862259014
chrX	8863648	8864172	chrX_8863648_8864172	1037.50583597033	1206.7879950829	1168.17467397307	1004.06406885011	1118.94493270035	1199.9121191124	1118.13259293692	1162.10794147869	1195.0604169433	1247.77433510452	1209.7815596667	1005.38174936424	8863648	8864172	0.026577135027701	0.27760674747146	0.00356888524975717	0.884364931734938	0.0230015729153663	0.503994014059399	1	1	0.565355802364852	Ambig	Ambig	7.44690096985027	Conserved	NA	Conserved	0.0230082497779438	13.4284047021523
chrX	8889152	8889528	chrX_8889152_8889528	311.251750791098	374.778880460528	410.631097517806	557.813371583393	684.403211263321	523.905291443444	540.221365126826	366.981455203797	398.353472314434	686.97688112496	652.466459146085	532.260926134011	8889152	8889528	-0.476459544998821	0	-0.360184570453187	0	-0.116243132478142	0.0272558463711041	0	0	0.0430631869447117	P2	P2	1.322820531705	Cis_+_Trans,opposing	Opposing	Cis-trans	-0.116274974545634	75.5960446660961
chrX	8889807	8890141	chrX_8889807_8890141	129.688229496291	389.770035678949	382.311711482095	270.937923340505	336.769834113698	354.903584526204	251.26575122178	342.516024856877	424.910370468729	364.518345086713	353.419332037462	473.120823230232	8889807	8890141	-0.0653117411390605	0.15802783367732	-0.156284067748814	0.000242625071478875	0.0909515395932622	0.149832286753598	1	0.00253460329770583	0.200428181301713	Ambig	P2	0.417904026173878	Ambiguous	NA	Ambiguous	0.0909723266097535	63.2072906159803
chrX	8895135	8896428	chrX_8895135_8896428	596.565855682938	629.628519173688	523.908641660649	1753.12773926209	1651.25854146071	1537.91553294688	577.911227810093	562.704897979155	478.02416677732	1387.97369859941	1481.6425843109	1271.51221243125	8895135	8896428	-1.03812414641046	0	-0.939347456787972	0	-0.0988148559699636	0.0144792575577042	0	0	0.0243798587213911	P2	P2	1.10515458248032	Cis_+_Trans,opposing	Opposing	Cis-trans	-0.098776689622488	90.4850792687917
chrX	8916284	8916699	chrX_8916284_8916699	311.251750791098	292.327526759212	382.311711482095	589.688421388158	499.722979652584	591.50597421034	339.208764149403	464.843176591476	239.01208338866	532.757581280581	407.791536966303	384.410668874564	8916284	8916699	-0.533500763574948	0	-0.239189323279109	4.60477078689792e-09	-0.294306776243884	3.12648601008547e-07	0	6.18327203885685e-08	1.09094405458302e-06	P2	Ambig	2.23045391935161	Ambiguous	NA	Ambiguous	-0.294311440295839	44.8339233249301
chrX	9192154	9193957	chrX_9192154_9193957	4980.02801265757	4579.79791922766	4608.98007731192	5450.63351661487	5649.04237868138	5086.95137820892	4045.37859467065	4134.65772862945	5709.73310317355	4556.47931358392	5301.28998056194	6682.83162812703	9192154	9193957	-0.133128420057532	0	-0.174666310706944	0	0.041532026884508	0.0113763621996309	0	0	0.0195159351541785	P2	P2	0.762187164306089	Cis_+_Trans,same	Reinforcing	Cis-trans	0.041537890649412	80.7876579692604
chrX	9490241	9490515	chrX_9490241_9490515	259.376458992582	224.867328276317	212.395395267831	366.563072754801	456.268807508881	371.803755217928	263.829038782869	293.585164163038	239.01208338866	308.438599688757	231.081870947572	443.550771778343	9490241	9490515	-0.539263640906241	0	-0.210450498162186	9.29324737120041e-06	-0.328821956215186	1.01105817273961e-06	0	0.000104186305147155	3.26404606947433e-06	P2	Ambig	2.56242511001638	Ambiguous	NA	Ambiguous	-0.328813142744055	39.0255307790677
chrX	9497925	9498092	chrX_9497925_9498092	181.563521294807	187.389440230264	184.07600923212	255.000398438123	401.951092329252	236.602389684136	238.702463660691	269.119733816118	345.239676005843	322.458536038246	231.081870947572	384.410668874564	9497925	9498092	-0.479700854739293	0	-0.0948041895401643	0.044687811152504	-0.384937034814157	6.97723241405157e-08	0	0.389824256821523	2.62446356858821e-07	P2	Ambig	5.05991198348956	Trans	NA	Trans	-0.384896665199129	19.7631896219339
chrX	9503522	9503841	chrX_9503522_9503841	648.441147481455	344.796570023686	523.908641660649	462.188222169097	521.450065724435	692.906998360683	527.658077565737	587.170328326075	371.796574160138	420.598090484669	543.722049288404	413.980720326453	9503522	9503841	-0.0998862460694921	0.00476698353817451	0.0756060711581727	0.043499594180096	-0.175547691463692	0.000648885918344666	0.043890376206108	0.380570262384005	0.00137846231358193	Ambig	Ambig	1.32114054518881	Trans	NA	Trans	-0.175492317227665	30.1101379599444
chrX	9580321	9581187	chrX_9580321_9581187	415.002334388131	479.716966989476	516.828795151721	398.438122559566	260.725032862218	371.803755217928	477.404927321381	550.472182805696	663.922453857389	336.478472387735	326.233229573042	325.270565970785	9580321	9581187	0.314144992914162	5.67369490653805e-11	0.537815773221579	4.83632053652578e-11	-0.223655365765134	9.32278694980582e-05	8.89141733269423e-10	9.75501675742536e-10	0.000226845261093198	P1	P1	0.58411264331724	Cis_+_Trans,same	Reinforcing	Cis-trans	-0.223670780307417	70.6270873371502
chrX	9581741	9582394	chrX_9581741_9582394	1763.75992114956	2008.81479926843	1861.99963184798	1641.56506494541	1694.71271360441	1706.91723986412	2047.8158724575	2018.39800362088	1726.19838002921	1920.73127987999	1563.20089170416	1419.3624696907	9581741	9582394	0.110856098213019	9.36194494806909e-09	0.166649237267213	6.78312295535596e-11	-0.055781744403691	0.0421575600663342	1.13013736010367e-07	9.75501675742536e-10	0.0649796978466053	P1	P1	0.665206154140791	Cis	NA	Cis	-0.055793139054194	74.9179360619766
chrX	9599306	9600849	chrX_9599306_9600849	5031.90330445609	4617.27580727371	4722.25762145477	4207.50657422902	4323.69012829844	4005.34045393859	5188.63776272975	4758.5262024759	5417.6072234763	4864.91791327267	4580.8582652548	4731.20823230232	9599306	9600849	0.136580994657915	6.97023895034789e-11	0.0804315408966455	7.05247277909692e-11	0.0561431979426531	0.000967292316919993	8.89141733269423e-10	9.75501675742536e-10	0.00197800423908827	P1	P1	1.69810242518444	Cis_+_Trans,opposing	Opposing	Cis-trans	0.0561494537612695	58.8892628129535
chrX	9884234	9884864	chrX_9884234_9884864	596.565855682938	667.10640721974	651.345878821347	143.437724121444	249.861489826292	236.602389684136	577.911227810093	440.377746244556	531.137963085912	238.338917941313	67.9652561610505	147.850257259448	9884234	9884864	1.11188732726197	2.95020587263499e-11	1.22720367811093	2.33916381140128e-11	-0.115247489645754	0.100814815934896	6.78030645136942e-10	5.82397822834389e-10	0.140353394001044	P1	P1	0.906033242153846	Cis	NA	Cis	-0.11531635084896	91.4104558322083
chrX	9886280	9886542	chrX_9886280_9886542	181.563521294807	209.876173057896	212.395395267831	15.9375249023827	32.5906291077772	33.800341383448	175.886025855246	195.723442775358	212.455185234365	14.019936349489	13.5930512322101	0	9886280	9886542	1.99263469584366	2.83588136042445e-12	3.05196570963463	1.23152661101839e-13	-1.05996053485269	4.3095374691049e-07	6.75125768516928e-11	3.19953092798677e-12	1.47242530194417e-06	P1	P1	0.652902059008458	Cis_+_Trans,same	Reinforcing	Cis-trans	-1.05933101379097	74.2336521770601
chrX	9970956	9971343	chrX_9970956_9971343	311.251750791098	494.708122207897	424.790790535661	318.750498047653	282.452118934069	338.00341383448	427.151777077026	281.352448989578	557.694861240207	238.338917941313	190.302717250941	177.420308711337	9970956	9971343	0.27026854265097	5.79666884413043e-11	0.736696645271598	3.69475034303846e-11	-0.466457678443887	0	8.89141733269423e-10	8.69204026628266e-10	0	Ambig	P1	0.366865445072483	Ambiguous	NA	Ambiguous	-0.466428102620628	61.2319417884329
chrX	10016410	10016904	chrX_10016410_10016904	2100.94931783991	1828.92093664738	1699.16316214264	1530.00239062874	1433.9876807422	1453.41467948826	1444.77806952523	1847.13999119244	1619.97078741203	1317.87401685196	1101.03714980902	1241.94216097936	10016410	10016904	0.242343060681179	6.5885483362892e-11	0.293916651789643	6.40634362825216e-11	-0.0515564452465899	0.0824787734345049	8.89141733269423e-10	9.75501675742536e-10	0.11782681919215	P1	P1	0.824529876771407	Cis	NA	Cis	-0.051573591108464	85.0723451186799
chrX	10017831	10018292	chrX_10017831_10018292	518.752917985164	637.124096782898	467.269869589227	525.938321778628	521.450065724435	625.306315593788	653.290953176627	526.006752458776	849.820740937458	392.558217785691	543.722049288404	413.980720326453	10017831	10018292	-0.0300496029907614	0.387236058733517	0.407226442996962	5.53027943145419e-11	-0.437356560123291	0	1	9.75501675742536e-10	0	Ambig	Ambig	0.0737908932671781	Compensatory	Opposing	Cis-trans	-0.437276045987723	48.2208694833517
chrX	10025252	10025580	chrX_10025252_10025580	466.877626186647	689.593140047372	623.026492785636	637.500996095306	630.085496083693	490.104950059996	816.613691470784	648.333904193375	717.036250165981	546.77751763007	543.722049288404	532.260926134011	10025252	10025580	0.0122990864027772	0.717025979804573	0.29605418482185	6.02366551180151e-11	-0.283766242938229	0	1	9.75501675742536e-10	0	Ambig	P1	0.041543362780628	Compensatory	Opposing	Cis-trans	-0.283755098419073	51.0606148226905
chrX	10116359	10116776	chrX_10116359_10116776	881.879960574778	899.469313105268	842.501734562395	844.688819826281	901.674071981836	1014.01024150344	979.936429764941	954.151783529872	770.150046474572	953.35567176525	1005.88579118355	1182.80205807558	10116359	10116776	-0.0506923230228688	0.06283920884505	-0.150022903425619	8.27157453642258e-09	0.0993177468540996	0.00878132377496043	0.534128475322591	1.10080956526478e-07	0.0153860801185204	Ambig	Ambig	0.337897226792454	Compensatory	Opposing	Cis-trans	0.0993305804027502	60.1647513089812
chrX	10260286	10260495	chrX_10260286_10260495	389.064688488873	307.318681977633	261.954320830324	525.938321778628	380.224006257401	439.404437984824	226.139176099602	244.654303469198	212.455185234365	406.57815413518	258.267973411992	502.690874682122	10260286	10260495	-0.339318608603647	0	-0.535691734022224	0	0.19634706060013	0.00218270103299979	0	0	0.00420144330295734	P2	P2	0.63342140087898	Cis_+_Trans,same	Reinforcing	Cis-trans	0.196373125418577	73.1754471088013
chrX	10539186	10539423	chrX_10539186_10539423	389.064688488873	367.283302851318	438.950483553517	191.250298828592	130.362516431109	219.702218992412	339.208764149403	403.679600724177	265.568981542956	154.219299844379	217.488819715362	118.280205807558	10539186	10539423	0.792102422255591	3.40459769344395e-11	0.721743243371825	3.46543066664426e-11	0.0704487003707053	0.353156720926392	7.47940834527477e-10	8.21725986664033e-10	0.420302628678725	P1	P1	1.09748505376381	Cis	NA	Cis	0.070359178883766	91.1174139976228
chrX	10740308	10740534	chrX_10740308_10740534	492.815272085906	419.752346115792	601.786953258853	510.000796876245	554.040694832213	709.807169052407	452.278352199203	403.679600724177	663.922453857389	462.657899533136	598.094254217244	561.830977585901	10740308	10740534	-0.158121203565957	5.93493418055147e-06	-0.0653823686013331	0.0666769936837881	-0.0927204238837119	0.0633007086892052	6.4362759537896e-05	0.571628113883232	0.0938636186711542	P2	Ambig	2.41840739252039	Ambiguous	NA	Ambiguous	-0.0927388349646239	41.3495262664505
chrX	10742016	10742580	chrX_10742016_10742580	778.129376977745	757.053338530267	984.098664740948	685.313570802454	749.584469478876	1030.91041219516	477.404927321381	721.730195234134	1035.71902801753	658.937008425982	747.617817771555	532.260926134011	10742016	10742580	0.0214584896616309	0.451113428395608	0.141971099114255	4.76865463580724e-06	-0.120504728406564	0.00412125505196004	1	5.42758851655902e-05	0.00759422279237581	Ambig	Ambig	0.151146886905212	Compensatory	Opposing	Cis-trans	-0.120512609452624	54.0875850502858
chrX	10785329	10786244	chrX_10785329_10786244	1452.50817035846	1401.67301292238	1373.49022273197	2199.37843652881	2455.16072611922	2518.12543306687	1306.58190635325	1345.59866908059	1354.40180586907	1836.61166178306	1903.02717250941	2572.59447631439	10785329	10786244	-0.528589370508282	0	-0.454451904234955	0	-0.0741491454879957	0.00814298118799894	0	0	0.0143906133063774	P2	P2	1.16313600093311	Cis_+_Trans,opposing	Opposing	Cis-trans	-0.074137466273327	85.9744689527075
chrX	10789046	10789294	chrX_10789046_10789294	181.563521294807	292.327526759212	346.912478937457	286.875448242888	325.906291077772	304.203072451032	263.829038782869	220.188873122278	265.568981542956	252.358854290802	312.640178340832	295.700514518895	10789046	10789294	-0.11077625045921	0.0209299403001926	-0.138160760577363	0.00556391000816125	0.0273470931711899	0.69553575061932	0.185282569452638	0.0528566700894983	0.737825763917002	Ambig	Ambig	0.801792419180994	Conserved	NA	Conserved	0.027384510118153	83.4579930896844
chrX	10932560	10933164	chrX_10932560_10933164	1660.00933755252	1521.60225466974	1246.05298557127	2183.44091162642	1922.84711735886	2028.02048300688	1633.22738294157	1761.51098497823	1726.19838002921	1808.57178908408	1957.39937743825	1833.34319001715	10932560	10933164	-0.326025308050517	0	-0.0892888098745628	3.99842318210553e-06	-0.236729010269549	0	0	4.57708103826875e-05	0	P2	P2	3.65135685545068	Cis_+_Trans,opposing	Opposing	Cis-trans	-0.236736498175954	27.3870793676936
chrX	10936938	10937166	chrX_10936938_10937166	233.438813093324	284.831949150002	304.433399883891	270.937923340505	325.906291077772	236.602389684136	226.139176099602	305.817879336498	265.568981542956	182.259172543357	203.895768483151	354.840617422674	10936938	10937166	-0.0129371618675303	0.790237818864359	0.0734946433204341	0.150663956967339	-0.0864848687632619	0.221220622364382	1	1	0.28080636275355	Ambig	Ambig	0.176028636687503	Conserved	NA	Conserved	-0.0864318051879644	45.9552775703479
chrX	10940666	10940908	chrX_10940666_10940908	1348.75758676143	899.469313105268	1154.01498095521	876.563869631046	1271.03453520331	1301.31314326275	967.373142203852	1039.78078974409	1141.94662063471	1009.43541716321	951.513586254707	1241.94216097936	10940666	10940908	-0.0136060600948864	0.57205862923428	-0.0169070698824142	0.499332461653041	0.00329248195711273	0.927161199780018	1	1	0.934597216524233	Ambig	Ambig	0.804755654854108	Conserved	NA	Conserved	0.0033010097875278	83.6649011611044
chrX	11485123	11485481	chrX_11485123_11485481	181.563521294807	172.398285011843	148.676776687481	159.375249023827	206.407317682589	152.101536225516	150.759450733068	146.792582081519	132.784490771478	196.279108892846	203.895768483151	147.850257259448	11485123	11485481	-0.0298189882951265	0.632022160597831	-0.241663971632499	0.000161744126845775	0.211872625410255	0.0184178062775996	1	0.00171668444889639	0.0300848628438878	Ambig	P2	0.123390293115238	Compensatory	Opposing	Cis-trans	0.211844983337373	53.2875853903599
chrX	11622473	11623429	chrX_11622473_11623429	1919.38579654511	2301.14232602764	2258.47103634793	2422.50378516216	1977.16483253848	2078.72099508205	2173.44874806839	2165.1905857024	2044.88115788076	1976.81102527795	2242.85345331467	1922.05334437282	11622473	11623429	9.74399328921149e-05	0.997929743034412	0.0386151936323733	0.0314506391175031	-0.0385172400026821	0.124803081406289	1	0.278005333179364	0.168875456688378	Ambig	Ambig	0.00252335735565043	Conserved	NA	Conserved	-0.0385177536994812	50.0631636260915
chrX	11684636	11685970	chrX_11684636_11685970	2645.63988172433	2885.79737954607	2945.21614771392	2677.50418360029	3009.20142095143	2704.02731067584	2851.8662763672	2776.8263443754	2815.03120435533	2593.68822465546	2990.47127108622	2986.57519664084	11684636	11685970	0.0101844578495402	0.512090652650536	-0.0149044839902356	0.331642879547269	0.0250948967456637	0.251406274637202	1	1	0.313302652283443	Ambig	Ambig	0.683315024942317	Conserved	NA	Conserved	0.0250889418397758	37.2673350204752
chrX	11716348	11716904	chrX_11716348_11716904	207.501167194065	307.318681977633	276.11401384818	191.250298828592	315.042748041846	185.901877608964	201.012600977424	244.654303469198	292.125879697251	266.378790640291	339.826280805252	118.280205807558	11716348	11716904	0.13329762758226	0.0104129752507922	0.018206676228487	0.730138279630113	0.115083583789609	0.119609958079377	0.0942760219113095	1	0.163194951123276	Ambig	Ambig	7.32135980831561	Conserved	NA	Conserved	0.115090951353773	13.6586648680235
chrX	11804830	11806034	chrX_11804830_11806034	2178.76225553769	2473.54061103949	2428.3873525622	2071.87823730975	2031.48254771811	1960.41980023998	2462.40436197344	2079.56157948818	2522.90532465808	2060.93064337488	2134.10904345699	2513.45437341061	11804830	11806034	0.155010755663286	6.84568422005347e-11	0.0517501393322293	0.00250608941504753	0.103252383349974	2.5444908264259e-05	8.89141733269423e-10	0.0244290419725015	6.70894687353453e-05	P1	Ambig	2.99536885626794	Ambiguous	NA	Ambiguous	0.103260616331057	33.3848700438832
